konversationstalent		sb.	40002867	1	konversationstalent;konversationstalenter;konversationstalenterne;konversationstalenternes;konversationstalenters;konversationstalentet;konversationstalentets;konversationstalents
koparret		adj.	11027617	-1	koparrede;koparredes;koparret;koparrets;koppearrede;koppearredes;koppearret;koppearrets
kopiere		vb.	11027621	-1	kopier;kopiere;kopierede;kopierende;kopierer;kopieres;kopieret
kopist		sb.	11027626	-1	kopist;kopisten;kopistens;kopister;kopisterne;kopisternes;kopisters;kopists
kopivare		sb.	41000596	-1	kopivare;kopivaren;kopivarens;kopivarer;kopivarerne;kopivarernes;kopivarers;kopivares
korpsånd		sb.	11027696	1	korpsånd;korpsånden;korpsåndens;korpsånds
korrekse		vb.	11027700	-1	korreks;korrekse;korreksede;korreksende;korrekser;korrekses;korrekset
korrekt		adj.	11027701	2	korrekt;korrekte;korrektes;korrekts
korrekthed		sb.	11027702	2	korrekthed;korrektheden;korrekthedens;korrektheds
korrektion		sb.	11027703	2	korrektion;korrektionen;korrektionens;korrektioner;korrektionerne;korrektionernes;korrektioners;korrektions
korrektiv		sb.	11027704	1	korrektiv;korrektiver;korrektiverne;korrektivernes;korrektivers;korrektivet;korrektivets;korrektivs
korridorsnak		sb.	40002904	-1	korridorsnak;korridorsnakken;korridorsnakkens;korridorsnaks
korrigere		vb.	11027719	1	korriger;korrigere;korrigerede;korrigerende;korrigerer;korrigeres;korrigeret
korrumpere		vb.	11027722	-2	korrumper;korrumpere;korrumperede;korrumperende;korrumperer;korrumperes;korrumperet
korrumpering		sb.	40002907	-2	korrumpering;korrumperingen;korrumperingens;korrumperinger;korrumperingerne;korrumperingernes;korrumperingers;korrumperings
korrupt		adj.	11027723	-2	korrupt;korrupte;korruptes;korrupts
korruption		sb.	11027724	-2	korruption;korruptionen;korruptionens;korruptions
korruptionssag		sb.	40002908	-1	korruptionssag;korruptionssagen;korruptionssagens;korruptionssager;korruptionssagerne;korruptionssagernes;korruptionssagers;korruptionssags
korruptionsskandale		sb.	40002909	-3	korruptionsskandale;korruptionsskandalen;korruptionsskandalens;korruptionsskandaler;korruptionsskandalerne;korruptionsskandalernes;korruptionsskandalers;korruptionsskandales
korstog		sb.	11027749	-1	korstog;korstogene;korstogenes;korstoget;korstogets;korstogs
kortluntet		adj.	41002787	-2	kortluntede;kortluntedes;kortluntet;kortluntets
kortsigtet		adj.	11027784	-1	kortsigtede;kortsigtedes;kortsigtet;kortsigtets
kortsynet		adj.	11027792	-1	kortsynede;kortsynedes;kortsynet;kortsynets
koryfæ		sb.	11027802	2	koryfæ;koryfæen;koryfæens;koryfæer;koryfæerne;koryfæernes;koryfæers;koryfæet;koryfæets;koryfæs
kosmopolit		sb.	11027813	1	kosmopolit;kosmopolits;kosmopolitten;kosmopolittens;kosmopolitter;kosmopolitterne;kosmopolitternes;kosmopolitters
kosmopolitisk		adj.	11027814	1	kosmopolitisk;kosmopolitiske;kosmopolitiskes;kosmopolitisks
kosmos		sb.	11027815	1	kosmos';kosmos;kosmosset;kosmossets
kostbar		adj.	11027820	2	kostbar;kostbare;kostbarere;kostbareres;kostbarest;kostbareste;kostbarestes;kostbarests;kostbares;kostbart;kostbarts
kostbarhed		sb.	11027821	2	kostbarhed;kostbarheden;kostbarhedens;kostbarheder;kostbarhederne;kostbarhedernes;kostbarheders;kostbarheds
koste	1	vb.	11027823	-1	kost;koste;kostede;kostende;koster;kostes;kostet
koste	2	vb.	11027824	-1	kost;koste;kostede;kostende;koster;kostes;kostet
kostelig		adj.	11027826	2	kostelig;kostelige;kosteligere;kosteligeres;kosteliges;kosteligst;kosteligste;kosteligstes;kosteligsts;kosteligt;kosteligts
koster		sb. pl.	11027827	-1	koster;kosterne;kosternes;kosters
kovending		sb.	11027849	-1	kovending;kovendingen;kovendingens;kovendinger;kovendingerne;kovendingernes;kovendingers;kovendings
krabask		sb.	11027857	-2	krabask;krabasken;krabaskens;krabasker;krabaskerne;krabaskernes;krabaskers;krabasks
kradsbørstig		adj.	11027864	-2	kradsbørstig;kradsbørstige;kradsbørstiges;kradsbørstigt;kradsbørstigts;krasbørstig;krasbørstige;krasbørstiges;krasbørstigt;krasbørstigts
kradse		vb.	11027865	-2	krads;kradse;kradsede;kradsende;kradser;kradses;kradset;nedkradsets
kraft		sb.	11027868	1	kraft;kraften;kraftens;krafts;kræfter;kræfterne;kræfternes;kræfters
kraftcenter		sb.	11027871	1	kraftcenter;kraftcenteret;kraftcenterets;kraftcenters;kraftcentre;kraftcentrene;kraftcentrenes;kraftcentres;kraftcentret;kraftcentrets
kraftfuld		adj.	11027877	2	kraftfuld;kraftfulde;kraftfuldes;kraftfuldt;kraftfuldts
kraftidiot		sb.	11027878	-3	kraftidiot;kraftidioten;kraftidiotens;kraftidioter;kraftidioterne;kraftidioternes;kraftidioters;kraftidiots
kraftig		adj.	11027879	1	kraftig;kraftige;kraftigere;kraftigeres;kraftiges;kraftigst;kraftigste;kraftigstes;kraftigsts;kraftigs;kraftigt;kraftigts
kraftløs		adj.	11027884	-1	kraftløs;kraftløse;kraftløses;kraftløst;kraftløsts
kraftudfoldelse		sb.	40002962	3	kraftudfoldelse;kraftudfoldelsen;kraftudfoldelsens;kraftudfoldelser;kraftudfoldelserne;kraftudfoldelsernes;kraftudfoldelsers;kraftudfoldelses
kragemål		sb.	11027899	-1	kragemål;kragemålene;kragemålenes;kragemålet;kragemålets;kragemåls
krak	2	sb.	11027903	-3	krak;krakkene;krakkenes;krakket;krakkets;kraks
krakelere		vb.	11027904	-1	krakeler;krakelere;krakelerede;krakelerende;krakelerer;krakeleres;krakeleret
krakiler		sb.	11027906	-1	krakiler;krakilere;krakileren;krakilerens;krakileres;krakilerne;krakilernes;krakilers
krakileri		sb.	11027907	-2	krakileri;krakilerier;krakilerierne;krakileriernes;krakileriers;krakileriet;krakileriets;krakileris
krakilsk		adj.	11027908	-2	krakilsk;krakilske;krakilskes;krakilsks
krakke		vb.	11027909	-3	krak;krakke;krakkede;krakkende;krakker;krakkes;krakket
kram	1	sb.	11027912	2	kram;krammene;krammenes;krammet;krammets;krams
kram	2	sb.	11027913	2	kram;krammet;krammets;krams
kramme		vb.	11027916	2	kram;kramme;krammede;krammende;krammer;krammes;krammet
krammer		sb.	11027917	1	krammer;krammere;krammeren;krammerens;krammeres;krammerne;krammernes;krammers
krampagtig		adj.	11027918	-2	krampagtig;krampagtige;krampagtiges;krampagtigt;krampagtigts
krampe	1	sb.	11027919	-1	krampe;krampen;krampens;kramper;kramperne;krampernes;krampers;krampes
krampe	3	vb.	11027921	-1	kramp;krampe;krampede;krampende;kramper;krampes;krampet
krampegråd		sb.	11027923	-2	krampegråd;krampegråden;krampegrådens;krampegråds
krampelatter		sb.	11027924	1	krampelatter;krampelatteren;krampelatterens;krampelatters
krapyl		sb.	11027950	-2	krapyl;krapylet;krapylets;krapyls
kras		adj.	11027951	-2	kras;krasse;krassere;krasseres;krassest;krasseste;krassestes;krassests;krasses;krast;krasts
kratlusker		sb.	11027959	-2	kratlusker;kratluskere;kratluskeren;kratluskerens;kratluskeres;kratluskerne;kratluskernes;kratluskers
krav		sb.	11027961	-1	krav;kravene;kravenes;kravet;kravets;kravs
kravl		sb.	11027969	-2	kravl;kravlene;kravlenes;kravlet;kravlets;kravls
kreation		sb.	11027975	1	kreation;kreationen;kreationens;kreationer;kreationerne;kreationernes;kreationers;kreations
kreativ		adj.	11027977	2	kreativ;kreative;kreatives;kreativt;kreativts
kreativitet		sb.	11027978	1	kreativitet;kreativiteten;kreativitetens;kreativitets
kredit	2	sb.	11027989	1	kredit;kredits
kreditere		vb.	11027990	2	krediter;kreditere;krediterede;krediterende;krediterer;krediteres;krediteret
kreditværdig		adj.	11027999	1	kreditværdig;kreditværdige;kreditværdiges;kreditværdigt;kreditværdigts
krepere		vb.	11028021	-1	kreper;krepere;kreperede;kreperende;kreperer;kreperes;kreperet
kreperlig		adj.	11028022	-2	kreperlig;kreperlige;kreperliges;kreperligt;kreperligts
krig		sb.	11028042	-2	krig;krige;krigen;krigene;krigenes;krigens;kriges;krigs
krigerisk		adj.	11028045	-2	krigerisk;krigeriske;krigeriskes;krigerisks
krigeriskhed		sb.	51001156	-2	krigeriskhed;krigeriskheden;krigeriskhedens;krigeriskheder;krigeriskhederne;krigeriskhedernes;krigeriskheders;krigeriskheds
kriges		vb.	11028046	-2	krigedes;kriges
krigserklæring		sb.	11028048	-2	krigserklæring;krigserklæringen;krigserklæringens;krigserklæringer;krigserklæringerne;krigserklæringernes;krigserklæringers;krigserklærings
krigsfare		sb.	50004759	-3	krigsfare;krigsfaren;krigsfarens;krigsfarer;krigsfarerne;krigsfarernes;krigsfarers;krigsfares
krigsforbrydelse		sb.	11028051	-3	krigsforbrydelse;krigsforbrydelsen;krigsforbrydelsens;krigsforbrydelser;krigsforbrydelserne;krigsforbrydelsernes;krigsforbrydelsers;krigsforbrydelses
krigsførelse		sb.	11028054	-2	krigsførelse;krigsførelsen;krigsførelsens;krigsførelses
krigsliderlig		adj.	11028065	-2	krigsliderlig;krigsliderlige;krigsliderliges;krigsliderligt;krigsliderligts
krigslignende		adj.	53400527	-2	krigslignende;krigslignendes
krigslykke		sb.	11028066	1	krigslykke;krigslykken;krigslykkens;krigslykkes
krigslysten		adj.	50004778	-2	krigslysten;krigslystent;krigslystents;krigslystne;krigslystnes
kriminalgåde		sb.	52100086	-1	kriminalgåde;kriminalgåden;kriminalgådens;kriminalgåder;kriminalgåderne;kriminalgådernes;kriminalgåders;kriminalgådes
kriminalitet		sb.	11028109	-3	kriminalitet;kriminaliteten;kriminalitetens;kriminalitets
kriminalitetsmønster		sb.	53001736	-2	kriminalitetsmønster;kriminalitetsmønsteret;kriminalitetsmønsterets;kriminalitetsmønsters;kriminalitetsmønstre;kriminalitetsmønstrene;kriminalitetsmønstrenes;kriminalitetsmønstres;kriminalitetsmønstret;kriminalitetsmønstrets
kriminel		adj.	11028117	-3	kriminel;kriminelle;kriminelles;kriminelt;kriminelts
kringle	2	vb.	11028123	2	kringl;kringle;kringlede;kringlende;kringler;kringles;kringlet
krise		sb.	11028128	-3	krise;krisen;krisens;kriser;kriserne;krisernes;krisers;krises
kriseramt		adj.	11028134	-2	kriseramt;kriseramte;kriseramtes;kriseramts
krisestyring		sb.	50004797	1	krisestyring;krisestyringen;krisestyringens;krisestyringer;krisestyringerne;krisestyringernes;krisestyringers;krisestyrings
krisetilstand		sb.	53001743	-2	krisetilstand;krisetilstande;krisetilstanden;krisetilstandene;krisetilstandenes;krisetilstandens;krisetilstandes;krisetilstands
kriseår		sb.	53001744	-2	kriseår;kriseårene;kriseårenes;kriseåret;kriseårets;kriseårs
kristelig		adj.	11028136	1	kristelig;kristelige;kristeliges;kristeligt;kristeligts
kristenforfølgelse		sb.	50004800	-3	kristenforfølgelse;kristenforfølgelsen;kristenforfølgelsens;kristenforfølgelser;kristenforfølgelserne;kristenforfølgelsernes;kristenforfølgelsers;kristenforfølgelses
kritik		sb.	11028150	-2	kritik;kritikken;kritikkens;kritikker;kritikkerne;kritikkernes;kritikkers;kritiks
kritiker		sb.	11028151	-1	kritiker;kritikere;kritikeren;kritikerens;kritikeres;kritikerne;kritikernes;kritikers
kritikløs		adj.	11028152	-1	kritikløs;kritikløse;kritikløses;kritikløst;kritikløsts
kritikløshed		sb.	48006182	-1	
kritikpunkt		sb.	11028153	-2	kritikpunkt;kritikpunkter;kritikpunkterne;kritikpunkternes;kritikpunkters;kritikpunktet;kritikpunktets;kritikpunkts
kritisabel		adj.	11028154	-2	kritisabel;kritisabelt;kritisabelts;kritisable;kritisables
kritisere		vb.	11028155	-2	kritiser;kritisere;kritiserede;kritiserende;kritiserer;kritiseres;kritiseret
kritisk		adj.	11028156	-2	kritisk;kritiske;kritiskes;kritisks
krokodilletåre		sb.	11028176	-1	krokodilletåre;krokodilletåren;krokodilletårens;krokodilletårer;krokodilletårerne;krokodilletårernes;krokodilletårers;krokodilletåres
krondiamantbryllup		sb.	11028191	1	krondiamantbryllup;krondiamantbryllupper;krondiamantbryllupperne;krondiamantbrylluppernes;krondiamantbrylluppers;krondiamantbrylluppet;krondiamantbrylluppets;krondiamantbryllups
kropsbeherskelse		sb.	30001110	1	kropsbeherskelse;kropsbeherskelsen;kropsbeherskelsens;kropsbeherskelses
kropsbevidst		adj.	53400533	1	kropsbevidst;kropsbevidste;kropsbevidstes;kropsbevidsts
kropsdoven		adj.	11028227	-2	kropsdoven;kropsdovent;kropsdovents;kropsdovne;kropsdovnes
kropskontakt		sb.	11028229	1	kropskontakt;kropskontakten;kropskontaktens;kropskontakts
kropumulig		adj.	11028241	-3	kropumulig;kropumulige;kropumuliges;kropumuligt;kropumuligts
krudt		sb.	11028246	2	krudt;krudtet;krudtets;krudts
krudtkarl		sb.	11028247	1	krudtkarl;krudtkarle;krudtkarlen;krudtkarlene;krudtkarlenes;krudtkarlens;krudtkarles;krudtkarls
krudttønde		sb.	11028250	1	krudttønde;krudttønden;krudttøndens;krudttønder;krudttønderne;krudttøndernes;krudttønders;krudttøndes
krudtugle		sb.	11028251	1	krudtugle;krudtuglen;krudtuglens;krudtugler;krudtuglerne;krudtuglernes;krudtuglers;krudtugles
krukkeri		sb.	11028255	-2	krukkeri;krukkerier;krukkerierne;krukkeriernes;krukkeriers;krukkeriet;krukkeriets;krukkeris
krukket		adj.	11028256	-1	krukkede;krukkedes;krukket;krukkets
krummelure		sb.	11028265	-1	krummelure;krummeluren;krummelurens;krummelurer;krummelurerne;krummelurernes;krummelurers;krummelures
krumslutte		vb.	11028270	-3	krumslut;krumslutte;krumsluttede;krumsluttende;krumslutter;krumsluttes;krumsluttet
krumspring		sb.	11028271	-1	krumspring;krumspringene;krumspringenes;krumspringet;krumspringets;krumsprings
krumtap		sb.	11028273	1	krumtap;krumtappe;krumtappen;krumtappene;krumtappenes;krumtappens;krumtapper;krumtapperne;krumtappernes;krumtappers;krumtappes;krumtaps
krusning		sb.	11028283	-1	krusning;krusningen;krusningens;krusninger;krusningerne;krusningernes;krusningers;krusnings
kry		adj.	11028286	1	kry;krys
kryb		sb.	11028287	-2	kryb;krybene;krybenes;krybet;krybets;krybs
krybe		vb.	11028292	-1	kryb;krybe;krybende;kryber;krybes;krøb;krøben;krøbens;krøbet;krøbets;krøbne;krøbnes;sammenkrøbets
kryberi		sb.	48006288	-1	
krybfisker		sb.	11028296	-2	krybfisker;krybfiskere;krybfiskeren;krybfiskerens;krybfiskeres;krybfiskerne;krybfiskernes;krybfiskers
krybfiskeri		sb.	53400536	-1	krybfiskeri;krybfiskeriet;krybfiskeriets;krybfiskeris
krybskytte		sb.	11028297	-2	krybskytte;krybskytten;krybskyttens;krybskytter;krybskytterne;krybskytternes;krybskytters;krybskyttes
krybskytteri		sb.	11028298	-1	krybskytteri;krybskytteriet;krybskytteriets;krybskytteris
krydsforhør		sb.	11028323	-1	krydsforhør;krydsforhørene;krydsforhørenes;krydsforhøret;krydsforhørets;krydsforhørs
krydsforhøre		vb.	11028324	-1	krydsforhør;krydsforhøre;krydsforhørende;krydsforhører;krydsforhøres;krydsforhørt;krydsforhørte
krydsrevision		sb.	11028334	1	krydsrevision;krydsrevisionen;krydsrevisionens;krydsrevisioner;krydsrevisionerne;krydsrevisionernes;krydsrevisioners;krydsrevisions
krykhusar		sb.	11028337	-1	krykhusar;krykhusaren;krykhusarens;krykhusarer;krykhusarerne;krykhusarernes;krykhusarers;krykhusars
krympefri		adj.	11028341	1	krympefri;krympefrie;krympefries;krympefris;krympefrit;krympefrits
kryptisk		adj.	11028345	-2	kryptisk;kryptiske;kryptiskes;kryptisks
kryster		sb.	11028369	-2	kryster;krystere;krysteren;krysterens;krysteres;krysterne;krysternes;krysters
krysteragtig		adj.	51004081	-1	krysteragtig;krysteragtige;krysteragtiges;krysteragtigt;krysteragtigts
kræft		sb.	11028371	-1	kræft;kræften;kræftens;kræfts
kræmmer		sb.	11028379	-1	kræmmer;kræmmere;kræmmeren;kræmmerens;kræmmeres;kræmmerne;kræmmernes;kræmmers
kræmmermentalitet		sb.	53001773	-1	kræmmermentalitet;kræmmermentaliteten;kræmmermentalitetens;kræmmermentalitets
kræmmermoral		sb.	53001774	-1	kræmmermoral;kræmmermoralen;kræmmermoralens;kræmmermorals
kræmmersjæl		sb.	50004837	-1	kræmmersjæl;kræmmersjæle;kræmmersjælen;kræmmersjælene;kræmmersjælenes;kræmmersjælens;kræmmersjæles;kræmmersjæls
krænke		vb.	11028384	-3	krænk;krænke;krænkede;krænkende;krænker;krænkes;krænket
krænkelse		sb.	11028385	-3	krænkelse;krænkelsen;krænkelsens;krænkelser;krænkelserne;krænkelsernes;krænkelsers;krænkelses
krænker		sb.	41000351	-3	krænker;krænkere;krænkeren;krænkerens;krænkeres;krænkerne;krænkernes;krænkers
kræs		sb.	11028386	3	kræs;kræs';kræset;kræsets
kræsen		adj.	11028388	-1	kræsen;kræsent;kræsents;kræsne;kræsnes
kræsenhed		sb.	51001168	-1	kræsenhed;kræsenheden;kræsenhedens;kræsenheds
kræsenpind		sb.	48006297	-1	kræsenpind;kræsenpinde;kræsenpinden;kræsenpindene;kræsenpindenes;kræsenpindens;kræsenpindes;kræsenpinds
kræve		vb.	11028389	-1	kræv;kræve;krævede;krævende;kræver;kræves;krævet
krævende		adj.	11028390	-1	krævende;krævendes
krøbling		sb.	11028392	-1	krøbling;krøblingen;krøblingens;krøblinger;krøblingerne;krøblingernes;krøblingers;krøblings
krøsus		sb.	41003061	1	krøsus;krøsus';krøsussen;krøsussens;krøsusser;krøsusserne;krøsussernes;krøsussers
kue		vb.	11028427	-2	ku;kue;kuede;kuende;kuer;kues;kuet
kugleskør		adj.	11028441	-2	kugleskør;kugleskøre;kugleskøres;kugleskørt;kugleskørts;kuleskør;kuleskøre;kuleskøres;kuleskørt;kuleskørts
kujon		sb.	11028443	-2	kujon;kujonen;kujonens;kujoner;kujonerne;kujonernes;kujoners;kujons
kujonagtig		adj.	51004082	-2	kujonagtig;kujonagtige;kujonagtiges;kujonagtigt;kujonagtigts
kujonere		vb.	11028444	-3	kujoner;kujonere;kujonerede;kujonerende;kujonerer;kujoneres;kujoneret
kujoneri		sb.	11028445	-1	kujoneri;kujoneriet;kujoneriets;kujoneris
kujonering		sb.	51001170	-2	kujonering;kujoneringen;kujoneringens;kujonerings
kulance		sb.	11028457	1	kulance;kulancen;kulancens;kulances
kulant		adj.	11028458	1	kulant;kulante;kulantes;kulants
kulde		sb.	11028464	-2	kulde;kulden;kuldens;kuldes
kuldegysning		sb.	11028471	-3	kuldegysning;kuldegysningen;kuldegysningens;kuldegysninger;kuldegysningerne;kuldegysningernes;kuldegysningers;kuldegysnings
kuldkaste		vb.	11028473	-1	kuldkast;kuldkaste;kuldkastede;kuldkastende;kuldkaster;kuldkastes;kuldkastet
kuldsejle		vb.	11028474	-2	kuldsejl;kuldsejle;kuldsejlede;kuldsejlende;kuldsejler;kuldsejles;kuldsejlet
kuldslået		adj.	11028476	-2	kuldslåede;kuldslåedes;kuldslået;kuldslåets
kule	3	vb.	11028479	-2	kul;kule;kulede;kulende;kuler;kules;kulet
kulegrave		vb.	11028480	1	kulegrav;kulegrave;kulegravede;kulegravende;kulegraver;kulegraves;kulegravet
kuli		sb.	11028488	-2	kuli;kulien;kuliens;kulier;kulierne;kuliernes;kuliers;kulis
kuller	2	sb.	11028497	-1	kuller;kulleren;kullerens;kullers
kulmination		sb.	11028499	1	kulmination;kulminationen;kulminationens;kulminationer;kulminationerne;kulminationernes;kulminationers;kulminations
kulminere		vb.	11028500	1	kulminer;kulminere;kulminerede;kulminerende;kulminerer;kulmineres;kulmineret
kulret		adj.	11028504	-2	kulrede;kulredes;kulret;kulrets
kultivere		vb.	11028518	1	kultiver;kultivere;kultiverede;kultiverende;kultiverer;kultiveres;kultiveret
kultiveret		adj.	11028519	1	kultiverede;kultiveredes;kultiveret;kultiverets
kultivering		sb.	51001176	1	kultivering;kultiveringen;kultiveringens;kultiveringer;kultiveringerne;kultiveringernes;kultiveringers;kultiverings
kultstatus		sb.	50004902	3	kultstatus;kultstatus';kultstatussen;kultstatussens;kultstatusser;kultstatusserne;kultstatussernes;kultstatussers
kultur		sb.	11028520	1	kultur;kulturen;kulturens;kulturer;kulturerne;kulturernes;kulturers;kulturs
kulturarv		sb.	11028522	2	kulturarv;kulturarven;kulturarvens;kulturarvs
kulturbegivenhed		sb.	30001056	2	kulturbegivenhed;kulturbegivenheden;kulturbegivenhedens;kulturbegivenheder;kulturbegivenhederne;kulturbegivenhedernes;kulturbegivenheders;kulturbegivenheds
kulturel		adj.	11028528	1	kulturel;kulturelle;kulturelles;kulturelt;kulturelts
kulturelite		sb.	11028529	2	kulturelite;kultureliten;kulturelitens;kulturelites
kulturfjendsk		adj.	50004864	-2	kulturfjendsk;kulturfjendske;kulturfjendskes;kulturfjendsks;kulturfjendskt;kulturfjendskts
kulturforfald		sb.	50004865	-2	kulturforfald;kulturforfaldet;kulturforfaldets;kulturforfalds
kulturkonflikt		sb.	11028545	-2	kulturkonflikt;kulturkonflikten;kulturkonfliktens;kulturkonflikter;kulturkonflikterne;kulturkonflikternes;kulturkonflikters;kulturkonflikts
kulturløs		adj.	45000509	-2	kulturløs;kulturløse;kulturløses;kulturløst;kulturløsts
kulturminde		sb.	11028552	2	kulturminde;kulturminder;kulturminderne;kulturmindernes;kulturminders;kulturmindes;kulturmindet;kulturmindets
kulturpave		sb.	11028558	-1	kulturpave;kulturpaven;kulturpavens;kulturpaver;kulturpaverne;kulturpavernes;kulturpavers;kulturpaves
kulturpris		sb.	11028565	2	kulturpris';kulturpris;kulturprisen;kulturprisens;kulturpriser;kulturpriserne;kulturprisernes;kulturprisers
kultursammenstød		sb.	11028573	-2	kultursammenstød;kultursammenstødene;kultursammenstødenes;kultursammenstødet;kultursammenstødets;kultursammenstøds
kulør		sb.	11028589	1	kulør;kuløren;kulørens;kulører;kulørerne;kulørernes;kulørers;kulørs
kummer		sb.	11028594	-2	kummer;kummeren;kummerens;kummers
kummerfuld		adj.	53001790	-2	kummerfuld;kummerfulde;kummerfuldes;kummerfuldt;kummerfuldts
kummerlig		adj.	11028596	-2	kummerlig;kummerlige;kummerligere;kummerligeres;kummerliges;kummerligst;kummerligste;kummerligstes;kummerligsts;kummerligs;kummerligt;kummerligts
kumpan		sb.	11028597	-2	kumpan;kumpanen;kumpanens;kumpaner;kumpanerne;kumpanernes;kumpaners;kumpans
kundeutilfredshed		sb.	48006239	-1	kundeutilfredshed;kundeutilfredsheden;kundeutilfredshedens;kundeutilfredsheds
kundskab		sb.	11028608	1	kundskab;kundskaben;kundskabens;kundskaber;kundskaberne;kundskabernes;kundskabers;kundskabs
kundskabsrig		adj.	53201702	1	kundskabsrig;kundskabsrige;kundskabsriges;kundskabsrigt;kundskabsrigts
kundskabstørst		sb.	11028609	1	kundskabstørst;kundskabstørsten;kundskabstørstens;kundskabstørsts
kunnen		sb.	11028612	2	kunnen;kunnens
kunst		sb.	11028614	1	kunst;kunsten;kunstens;kunster;kunsterne;kunsternes;kunsters;kunsts
kunstelsker		sb.	50004931	1	kunstelsker;kunstelskere;kunstelskeren;kunstelskerens;kunstelskeres;kunstelskerne;kunstelskernes;kunstelskers
kunstfærdig		adj.	11028625	2	kunstfærdig;kunstfærdige;kunstfærdiges;kunstfærdigt;kunstfærdigts
kunstfærdighed		sb.	51001177	2	kunstfærdighed;kunstfærdigheden;kunstfærdighedens;kunstfærdigheder;kunstfærdighederne;kunstfærdighedernes;kunstfærdigheders;kunstfærdigheds
kunstig		adj.	11028635	-1	kunstig;kunstige;kunstigere;kunstigeres;kunstiges;kunstigst;kunstigste;kunstigstes;kunstigsts;kunstigt;kunstigts
kunstighed		sb.	51001178	-1	kunstighed;kunstigheden;kunstighedens;kunstigheder;kunstighederne;kunstighedernes;kunstigheders;kunstigheds
kunstinteresse		sb.	50004939	1	kunstinteresse;kunstinteressen;kunstinteressens;kunstinteresser;kunstinteresserne;kunstinteressernes;kunstinteressers;kunstinteresses
kunstinteresseret		adj.	50004940	1	kunstinteresserede;kunstinteresseredes;kunstinteresseret;kunstinteresserets
kunstmæcen		sb.	50004942	1	kunstmæcen;kunstmæcenen;kunstmæcenens;kunstmæcener;kunstmæcenerne;kunstmæcenernes;kunstmæceners;kunstmæcens
kunstnerisk		adj.	11028651	1	kunstnerisk;kunstneriske;kunstneriskes;kunstnerisks
kunstnersind		sb.	40002991	-1	kunstnersind;kunstnersindene;kunstnersindenes;kunstnersindet;kunstnersindets;kunstnersinds
kunstnersjæl		sb.	53001798	1	kunstnersjæl;kunstnersjæle;kunstnersjælen;kunstnersjælene;kunstnersjælenes;kunstnersjælens;kunstnersjæles;kunstnersjæls
kunstnerspire		sb.	53500217	-1	kunstnerspire;kunstnerspiren;kunstnerspirens;kunstnerspirer;kunstnerspirerne;kunstnerspirernes;kunstnerspirers;kunstnerspires
kunstnydelse		sb.	50004943	1	kunstnydelse;kunstnydelsen;kunstnydelsens;kunstnydelser;kunstnydelserne;kunstnydelsernes;kunstnydelsers;kunstnydelses
kunsttyv		sb.	48007726	-2	kunsttyv;kunsttyven;kunsttyvens;kunsttyver;kunsttyverne;kunsttyvernes;kunsttyvers;kunsttyvs
kup		sb.	11028671	-1	kup;kuppene;kuppenes;kuppet;kuppets;kups
kupforsøg		sb.	11028676	-2	kupforsøg;kupforsøgene;kupforsøgenes;kupforsøget;kupforsøgets;kupforsøgs
kupleder		sb.	53001801	-2	kupleder;kupledere;kuplederen;kuplederens;kuplederes;kuplederne;kupledernes;kupleders
kupmager		sb.	11028679	-2	kupmager;kupmagere;kupmageren;kupmagerens;kupmageres;kupmagerne;kupmagernes;kupmagers
kuponklipper		sb.	11028682	-1	kuponklipper;kuponklippere;kuponklipperen;kuponklipperens;kuponklipperes;kuponklipperne;kuponklippernes;kuponklippers
kuppe		vb.	11028685	-2	kup;kuppe;kuppede;kuppende;kupper;kuppes;kuppet
kupplan		sb.	53201704	-1	kupplan;kupplanen;kupplanens;kupplaner;kupplanerne;kupplanernes;kupplaners;kupplans
kurant		adj.	11028692	1	kurant;kurante;kurantes;kurants
kurer		sb.	11028700	-1	kurer;kurér;kureren;kurerens;kurerer;kurererne;kurerernes;kurerers;kurers;kurérs
kurmageri		sb.	11028709	1	kurmageri;kurmagerier;kurmagerierne;kurmageriernes;kurmageriers;kurmageriet;kurmageriets;kurmageris
kurspleje		sb.	11028722	-1	kurspleje;kursplejen;kursplejens;kursplejes
kurstab		sb.	11028724	-1	kurstab;kurstabene;kurstabenes;kurstabet;kurstabets;kurstabs
kurtisere		vb.	11028734	1	kurtiser;kurtisere;kurtiserede;kurtiserende;kurtiserer;kurtiseres;kurtiseret
kuske		vb.	11028750	-1	kusk;kuske;kuskede;kuskende;kusker;kuskes;kusket
kvababbelse		sb.	11028769	-1	kvababbelse;kvababbelsen;kvababbelsens;kvababbelser;kvababbelserne;kvababbelsernes;kvababbelsers;kvababbelses
kvabset		adj.	11028771	-2	kvabsede;kvabsedes;kvabset;kvabsets
kvabso		sb.	11028772	-3	kvabso;kvabsoen;kvabsoens;kvabsos;kvabsøer;kvabsøerne;kvabsøernes;kvabsøers
kvabtorsk		sb.	11028773	-2	kvabtorsk;kvabtorsken;kvabtorskene;kvabtorskenes;kvabtorskens;kvabtorsks
kvaj		sb.	11028791	-3	kvaj;kvajene;kvajenes;kvajet;kvajets;kvajs
kvajebajer		sb.	11028793	-1	kvajebajer;kvajebajere;kvajebajeren;kvajebajerens;kvajebajeres;kvajebajerne;kvajebajernes;kvajebajers
kvajet		adj.	11028795	-2	kvajede;kvajedes;kvajet;kvajets
