jødeforfølgelsens	jødeforfølgelse		sb.	50004266	-3
jødeforfølgelser	jødeforfølgelse		sb.	50004266	-3
jødeforfølgelserne	jødeforfølgelse		sb.	50004266	-3
jødeforfølgelsernes	jødeforfølgelse		sb.	50004266	-3
jødeforfølgelsers	jødeforfølgelse		sb.	50004266	-3
jødeforfølgelses	jødeforfølgelse		sb.	50004266	-3
jødehad	jødehad		sb.	11024876	-3
jødehader	jødehader		sb.	53200717	-3
jødehadere	jødehader		sb.	53200717	-3
jødehaderen	jødehader		sb.	53200717	-3
jødehaderens	jødehader		sb.	53200717	-3
jødehaderes	jødehader		sb.	53200717	-3
jødehaderne	jødehader		sb.	53200717	-3
jødehadernes	jødehader		sb.	53200717	-3
jødehaders	jødehader		sb.	53200717	-3
jødehadet	jødehad		sb.	11024876	-3
jødehadets	jødehad		sb.	11024876	-3
jødehads	jødehad		sb.	11024876	-3
jødeproblem	jødeproblem		sb.	53001671	-1
jødeproblemer	jødeproblem		sb.	53001671	-1
jødeproblemerne	jødeproblem		sb.	53001671	-1
jødeproblemernes	jødeproblem		sb.	53001671	-1
jødeproblemers	jødeproblem		sb.	53001671	-1
jødeproblemet	jødeproblem		sb.	53001671	-1
jødeproblemets	jødeproblem		sb.	53001671	-1
jødeproblems	jødeproblem		sb.	53001671	-1
jødesmovs	jødesmovs		sb.	11024883	-3
jødesmovs'	jødesmovs		sb.	11024883	-3
jødesmovsen	jødesmovs		sb.	11024883	-3
jødesmovsens	jødesmovs		sb.	11024883	-3
jødesmovser	jødesmovs		sb.	11024883	-3
jødesmovserne	jødesmovs		sb.	11024883	-3
jødesmovsernes	jødesmovs		sb.	11024883	-3
jødesmovsers	jødesmovs		sb.	11024883	-3
jødesvin	jødesvin		sb.	11024885	-3
jødesvinene	jødesvin		sb.	11024885	-3
jødesvinenes	jødesvin		sb.	11024885	-3
jødesvinet	jødesvin		sb.	11024885	-3
jødesvinets	jødesvin		sb.	11024885	-3
jødesvins	jødesvin		sb.	11024885	-3
kadaverdisciplin	kadaverdisciplin		sb.	11024919	-2
kadaverdisciplinen	kadaverdisciplin		sb.	11024919	-2
kadaverdisciplinens	kadaverdisciplin		sb.	11024919	-2
kadaverdisciplins	kadaverdisciplin		sb.	11024919	-2
kafkask	kafkask		adj.	11024954	-3
kafkaske	kafkask		adj.	11024954	-3
kafkaskes	kafkask		adj.	11024954	-3
kafkasks	kafkask		adj.	11024954	-3
kag	kag		sb.	11024956	-2
kage	kag		sb.	11024956	-2
kagen	kag		sb.	11024956	-2
kagene	kag		sb.	11024956	-2
kagenes	kag		sb.	11024956	-2
kagens	kag		sb.	11024956	-2
kages	kag		sb.	11024956	-2
kagl	kagle		vb.	11024966	-1
kagle	kagle		vb.	11024966	-1
kaglede	kagle		vb.	11024966	-1
kaglende	kagle		vb.	11024966	-1
kagler	kagle		vb.	11024966	-1
kagles	kagle		vb.	11024966	-1
kaglet	kagle		vb.	11024966	-1
kags	kag		sb.	11024956	-2
kagstryg	kagstryge		vb.	11024967	-3
kagstryge	kagstryge		vb.	11024967	-3
kagstrygende	kagstryge		vb.	11024967	-3
kagstryger	kagstryge		vb.	11024967	-3
kagstryges	kagstryge		vb.	11024967	-3
kagstrygning	kagstrygning		sb.	40001988	-3
kagstrygningen	kagstrygning		sb.	40001988	-3
kagstrygningens	kagstrygning		sb.	40001988	-3
kagstrygninger	kagstrygning		sb.	40001988	-3
kagstrygningerne	kagstrygning		sb.	40001988	-3
kagstrygningernes	kagstrygning		sb.	40001988	-3
kagstrygningers	kagstrygning		sb.	40001988	-3
kagstrygnings	kagstrygning		sb.	40001988	-3
kagstrøg	kagstryge		vb.	11024967	-3
kagstrøgen	kagstryge		vb.	11024967	-3
kagstrøgens	kagstryge		vb.	11024967	-3
kagstrøget	kagstryge		vb.	11024967	-3
kagstrøgets	kagstryge		vb.	11024967	-3
kagstrøgne	kagstryge		vb.	11024967	-3
kagstrøgnes	kagstryge		vb.	11024967	-3
kakofoni	kakofoni		sb.	11024990	-1
kakofonien	kakofoni		sb.	11024990	-1
kakofoniens	kakofoni		sb.	11024990	-1
kakofonier	kakofoni		sb.	11024990	-1
kakofonierne	kakofoni		sb.	11024990	-1
kakofoniernes	kakofoni		sb.	11024990	-1
kakofoniers	kakofoni		sb.	11024990	-1
kakofonis	kakofoni		sb.	11024990	-1
kalamitet	kalamitet		sb.	11024996	-2
kalamiteten	kalamitet		sb.	11024996	-2
kalamitetens	kalamitet		sb.	11024996	-2
kalamiteter	kalamitet		sb.	11024996	-2
kalamiteterne	kalamitet		sb.	11024996	-2
kalamiteternes	kalamitet		sb.	11024996	-2
kalamiteters	kalamitet		sb.	11024996	-2
kalamitets	kalamitet		sb.	11024996	-2
kalkulation	kalkulation		sb.	11025052	-1
kalkulationen	kalkulation		sb.	11025052	-1
kalkulationens	kalkulation		sb.	11025052	-1
kalkulationer	kalkulation		sb.	11025052	-1
kalkulationerne	kalkulation		sb.	11025052	-1
kalkulationernes	kalkulation		sb.	11025052	-1
kalkulationers	kalkulation		sb.	11025052	-1
kalkulations	kalkulation		sb.	11025052	-1
kalkulatorisk	kalkulatorisk		adj.	11025054	-1
kalkulatoriske	kalkulatorisk		adj.	11025054	-1
kalkulatoriskes	kalkulatorisk		adj.	11025054	-1
kalkulatorisks	kalkulatorisk		adj.	11025054	-1
kalkuler	kalkulere		vb.	11025056	-1
kalkulere	kalkulere		vb.	11025056	-1
kalkulerede	kalkulere		vb.	11025056	-1
kalkulerende	kalkulere		vb.	11025056	-1
kalkulerer	kalkulere		vb.	11025056	-1
kalkuleres	kalkulere		vb.	11025056	-1
kalkuleret	kalkulere		vb.	11025056	-1
kalkunjæger	kalkunjæger		sb.	11025058	-1
kalkunjægere	kalkunjæger		sb.	11025058	-1
kalkunjægeren	kalkunjæger		sb.	11025058	-1
kalkunjægerens	kalkunjæger		sb.	11025058	-1
kalkunjægeres	kalkunjæger		sb.	11025058	-1
kalkunjægerne	kalkunjæger		sb.	11025058	-1
kalkunjægernes	kalkunjæger		sb.	11025058	-1
kalkunjægers	kalkunjæger		sb.	11025058	-1
kamarilla	kamarilla		sb.	11025088	-1
kamarillaen	kamarilla		sb.	11025088	-1
kamarillaens	kamarilla		sb.	11025088	-1
kamarillaer	kamarilla		sb.	11025088	-1
kamarillaerne	kamarilla		sb.	11025088	-1
kamarillaernes	kamarilla		sb.	11025088	-1
kamarillaers	kamarilla		sb.	11025088	-1
kamarillas	kamarilla		sb.	11025088	-1
kamikazeaktion	kamikazeaktion		sb.	53500200	-3
kamikazeaktionen	kamikazeaktion		sb.	53500200	-3
kamikazeaktionens	kamikazeaktion		sb.	53500200	-3
kamikazeaktioner	kamikazeaktion		sb.	53500200	-3
kamikazeaktionerne	kamikazeaktion		sb.	53500200	-3
kamikazeaktionernes	kamikazeaktion		sb.	53500200	-3
kamikazeaktioners	kamikazeaktion		sb.	53500200	-3
kamikazeaktions	kamikazeaktion		sb.	53500200	-3
kammerat	kammerat		sb.	11025120	1
kammeraten	kammerat		sb.	11025120	1
kammeratens	kammerat		sb.	11025120	1
kammerater	kammerat		sb.	11025120	1
kammeraterne	kammerat		sb.	11025120	1
kammeraternes	kammerat		sb.	11025120	1
kammeraters	kammerat		sb.	11025120	1
kammerats	kammerat		sb.	11025120	1
kammeratskab	kammeratskab		sb.	11025123	1
kammeratskaber	kammeratskab		sb.	11025123	1
kammeratskaberne	kammeratskab		sb.	11025123	1
kammeratskabernes	kammeratskab		sb.	11025123	1
kammeratskabers	kammeratskab		sb.	11025123	1
kammeratskabet	kammeratskab		sb.	11025123	1
kammeratskabets	kammeratskab		sb.	11025123	1
kammeratskabs	kammeratskab		sb.	11025123	1
kamp	kamp		sb.	11025143	-1
kampagnetilbud	kampagnetilbud		sb.	48007453	1
kampagnetilbuddene	kampagnetilbud		sb.	48007453	1
kampagnetilbuddenes	kampagnetilbud		sb.	48007453	1
kampagnetilbuddet	kampagnetilbud		sb.	48007453	1
kampagnetilbuddets	kampagnetilbud		sb.	48007453	1
kampagnetilbuds	kampagnetilbud		sb.	48007453	1
kampe	kamp		sb.	11025143	-1
kampen	kamp		sb.	11025143	-1
kampene	kamp		sb.	11025143	-1
kampenes	kamp		sb.	11025143	-1
kampens	kamp		sb.	11025143	-1
kampes	kamp		sb.	11025143	-1
kampgejst	kampgejst		sb.	50004344	2
kampgejsten	kampgejst		sb.	50004344	2
kampgejstens	kampgejst		sb.	50004344	2
kampgejsts	kampgejst		sb.	50004344	2
kamphane	kamphane		sb.	11025152	-1
kamphanen	kamphane		sb.	11025152	-1
kamphanens	kamphane		sb.	11025152	-1
kamphaner	kamphane		sb.	11025152	-1
kamphanerne	kamphane		sb.	11025152	-1
kamphanernes	kamphane		sb.	11025152	-1
kamphaners	kamphane		sb.	11025152	-1
kamphanes	kamphane		sb.	11025152	-1
kamplyst	kamplyst		sb.	40002077	1
kamplysten	kamplysten		adj.	11025155	1
kamplysten	kamplyst		sb.	40002077	1
kamplystens	kamplyst		sb.	40002077	1
kamplystent	kamplysten		adj.	11025155	1
kamplystents	kamplysten		adj.	11025155	1
kamplystne	kamplysten		adj.	11025155	1
kamplystnes	kamplysten		adj.	11025155	1
kamplysts	kamplyst		sb.	40002077	1
kampmiddel	kampmiddel		sb.	11025156	-1
kampmiddels	kampmiddel		sb.	11025156	-1
kampmidler	kampmiddel		sb.	11025156	-1
kampmidlerne	kampmiddel		sb.	11025156	-1
kampmidlernes	kampmiddel		sb.	11025156	-1
kampmidlers	kampmiddel		sb.	11025156	-1
kampmidlet	kampmiddel		sb.	11025156	-1
kampmidlets	kampmiddel		sb.	11025156	-1
kampmoral	kampmoral		sb.	50004348	1
kampmoralen	kampmoral		sb.	50004348	1
kampmoralens	kampmoral		sb.	50004348	1
kampmorals	kampmoral		sb.	50004348	1
kampplads	kampplads		sb.	11025157	-1
kampplads'	kampplads		sb.	11025157	-1
kamppladsen	kampplads		sb.	11025157	-1
kamppladsens	kampplads		sb.	11025157	-1
kamppladser	kampplads		sb.	11025157	-1
kamppladserne	kampplads		sb.	11025157	-1
kamppladsernes	kampplads		sb.	11025157	-1
kamppladsers	kampplads		sb.	11025157	-1
kamps	kamp		sb.	11025143	-1
kampvilje	kampvilje		sb.	40002082	2
kampviljen	kampvilje		sb.	40002082	2
kampviljens	kampvilje		sb.	40002082	2
kampviljes	kampvilje		sb.	40002082	2
kamæleonagtig	kamæleonagtig		adj.	40002084	-2
kamæleonagtige	kamæleonagtig		adj.	40002084	-2
kamæleonagtiges	kamæleonagtig		adj.	40002084	-2
kamæleonagtigt	kamæleonagtig		adj.	40002084	-2
kamæleonagtigts	kamæleonagtig		adj.	40002084	-2
kanalje	kanalje		sb.	11025183	-3
kanaljen	kanalje		sb.	11025183	-3
kanaljens	kanalje		sb.	11025183	-3
kanaljer	kanalje		sb.	11025183	-3
kanaljerne	kanalje		sb.	11025183	-3
kanaljernes	kanalje		sb.	11025183	-3
kanaljers	kanalje		sb.	11025183	-3
kanaljes	kanalje		sb.	11025183	-3
kandestøber	kandestøber		sb.	11025196	-1
kandestøbere	kandestøber		sb.	11025196	-1
kandestøberen	kandestøber		sb.	11025196	-1
kandestøberens	kandestøber		sb.	11025196	-1
kandestøberes	kandestøber		sb.	11025196	-1
kandestøberne	kandestøber		sb.	11025196	-1
kandestøbernes	kandestøber		sb.	11025196	-1
kandestøbers	kandestøber		sb.	11025196	-1
kandidat	kandidat		sb.	11025197	1
kandidaten	kandidat		sb.	11025197	1
kandidatens	kandidat		sb.	11025197	1
kandidater	kandidat		sb.	11025197	1
kandidaterne	kandidat		sb.	11025197	1
kandidaternes	kandidat		sb.	11025197	1
kandidaters	kandidat		sb.	11025197	1
kandidats	kandidat		sb.	11025197	1
kandidatur	kandidatur		sb.	11025202	1
kandidaturen	kandidatur		sb.	11025202	1
kandidaturens	kandidatur		sb.	11025202	1
kandidaturer	kandidatur		sb.	11025202	1
kandidaturerne	kandidatur		sb.	11025202	1
kandidaturernes	kandidatur		sb.	11025202	1
kandidaturers	kandidatur		sb.	11025202	1
kandidaturet	kandidatur		sb.	11025202	1
kandidaturets	kandidatur		sb.	11025202	1
kandidaturs	kandidatur		sb.	11025202	1
kandider	kandidere		vb.	11025203	1
kandidere	kandidere		vb.	11025203	1
kandiderede	kandidere		vb.	11025203	1
kandiderende	kandidere		vb.	11025203	1
kandiderer	kandidere		vb.	11025203	1
kandideres	kandidere		vb.	11025203	1
kandideret	kandidere		vb.	11025203	1
kanon	kanon	1	sb.	11025227	2
kanonade	kanonade		sb.	11025230	-1
kanonaden	kanonade		sb.	11025230	-1
kanonadens	kanonade		sb.	11025230	-1
kanonader	kanonade		sb.	11025230	-1
kanonaderne	kanonade		sb.	11025230	-1
kanonadernes	kanonade		sb.	11025230	-1
kanonaders	kanonade		sb.	11025230	-1
kanonades	kanonade		sb.	11025230	-1
kanonen	kanon	1	sb.	11025227	2
kanonens	kanon	1	sb.	11025227	2
kanoner	kanon	1	sb.	11025227	2
kanonerne	kanon	1	sb.	11025227	2
kanonernes	kanon	1	sb.	11025227	2
kanoners	kanon	1	sb.	11025227	2
kanonpopulær	kanonpopulær		adj.	40002120	3
kanonpopulære	kanonpopulær		adj.	40002120	3
kanonpopulæres	kanonpopulær		adj.	40002120	3
kanonpopulært	kanonpopulær		adj.	40002120	3
kanonpopulærts	kanonpopulær		adj.	40002120	3
kanons	kanon	1	sb.	11025227	2
kanonsejr	kanonsejr		sb.	40002122	3
kanonsejre	kanonsejr		sb.	40002122	3
kanonsejren	kanonsejr		sb.	40002122	3
kanonsejrene	kanonsejr		sb.	40002122	3
kanonsejrenes	kanonsejr		sb.	40002122	3
kanonsejrens	kanonsejr		sb.	40002122	3
kanonsejres	kanonsejr		sb.	40002122	3
kanonsejrs	kanonsejr		sb.	40002122	3
kanonsucces	kanonsucces		sb.	11025252	3
kanonsucces'	kanonsucces		sb.	11025252	3
kanonsuccesen	kanonsucces		sb.	11025252	3
kanonsuccesens	kanonsucces		sb.	11025252	3
kanonsucceser	kanonsucces		sb.	11025252	3
kanonsucceserne	kanonsucces		sb.	11025252	3
kanonsuccesernes	kanonsucces		sb.	11025252	3
kanonsuccesers	kanonsucces		sb.	11025252	3
kanontilbud	kanontilbud		sb.	40002126	1
kanontilbuddene	kanontilbud		sb.	40002126	1
kanontilbuddenes	kanontilbud		sb.	40002126	1
kanontilbuddet	kanontilbud		sb.	40002126	1
kanontilbuddets	kanontilbud		sb.	40002126	1
kanontilbuds	kanontilbud		sb.	40002126	1
kantede	kantet		adj.	11025263	-1
kantedes	kantet		adj.	11025263	-1
kantet	kantet		adj.	11025263	-1
kantethed	kantethed		sb.	40002132	-2
kantetheden	kantethed		sb.	40002132	-2
kantethedens	kantethed		sb.	40002132	-2
kantetheds	kantethed		sb.	40002132	-2
kantets	kantet		adj.	11025263	-1
kanøfl	kanøfle		vb.	11025277	-3
kanøfle	kanøfle		vb.	11025277	-3
kanøflede	kanøfle		vb.	11025277	-3
kanøflende	kanøfle		vb.	11025277	-3
kanøfler	kanøfle		vb.	11025277	-3
kanøfles	kanøfle		vb.	11025277	-3
kanøflet	kanøfle		vb.	11025277	-3
kaos	kaos		sb.	11025279	-2
kaos'	kaos		sb.	11025279	-2
kaosset	kaos		sb.	11025279	-2
kaossets	kaos		sb.	11025279	-2
kaot	kaot		sb.	11025282	-1
kaoten	kaot		sb.	11025282	-1
kaotens	kaot		sb.	11025282	-1
kaoter	kaot		sb.	11025282	-1
kaoterne	kaot		sb.	11025282	-1
kaoternes	kaot		sb.	11025282	-1
kaoters	kaot		sb.	11025282	-1
kaotisk	kaotisk		adj.	11025283	-2
kaotiske	kaotisk		adj.	11025283	-2
kaotiskes	kaotisk		adj.	11025283	-2
kaotisks	kaotisk		adj.	11025283	-2
kaots	kaot		sb.	11025282	-1
kapabel	kapabel		adj.	11025286	1
kapabelt	kapabel		adj.	11025286	1
kapabelts	kapabel		adj.	11025286	1
kapable	kapabel		adj.	11025286	1
kapables	kapabel		adj.	11025286	1
kapacitet	kapacitet		sb.	11025288	2
kapaciteten	kapacitet		sb.	11025288	2
kapacitetens	kapacitet		sb.	11025288	2
kapaciteter	kapacitet		sb.	11025288	2
kapaciteterne	kapacitet		sb.	11025288	2
kapaciteternes	kapacitet		sb.	11025288	2
kapaciteters	kapacitet		sb.	11025288	2
kapacitets	kapacitet		sb.	11025288	2
kaper	kapere		vb.	11025294	1
kapere	kapere		vb.	11025294	1
kaperede	kapere		vb.	11025294	1
kaperende	kapere		vb.	11025294	1
kaperer	kapere		vb.	11025294	1
kaperes	kapere		vb.	11025294	1
kaperet	kapere		vb.	11025294	1
kapital	kapital	1	sb.	11025306	2
kapital	kapital	2	adj.	11025307	-1
kapitalbehov	kapitalbehov		sb.	40002146	-1
kapitalbehovene	kapitalbehov		sb.	40002146	-1
kapitalbehovenes	kapitalbehov		sb.	40002146	-1
kapitalbehovet	kapitalbehov		sb.	40002146	-1
kapitalbehovets	kapitalbehov		sb.	40002146	-1
kapitalbehovs	kapitalbehov		sb.	40002146	-1
kapitalbrøler	kapitalbrøler		sb.	11025310	-3
kapitalbrølere	kapitalbrøler		sb.	11025310	-3
kapitalbrøleren	kapitalbrøler		sb.	11025310	-3
kapitalbrølerens	kapitalbrøler		sb.	11025310	-3
kapitalbrøleres	kapitalbrøler		sb.	11025310	-3
kapitalbrølerne	kapitalbrøler		sb.	11025310	-3
kapitalbrølernes	kapitalbrøler		sb.	11025310	-3
kapitalbrølers	kapitalbrøler		sb.	11025310	-3
kapitale	kapital	2	adj.	11025307	-1
kapitalejer	kapitalejer		sb.	11025311	1
kapitalejere	kapitalejer		sb.	11025311	1
kapitalejeren	kapitalejer		sb.	11025311	1
kapitalejerens	kapitalejer		sb.	11025311	1
kapitalejeres	kapitalejer		sb.	11025311	1
kapitalejerne	kapitalejer		sb.	11025311	1
kapitalejernes	kapitalejer		sb.	11025311	1
kapitalejers	kapitalejer		sb.	11025311	1
kapitalen	kapital	1	sb.	11025306	2
kapitalens	kapital	1	sb.	11025306	2
kapitaler	kapital	1	sb.	11025306	2
kapitalerne	kapital	1	sb.	11025306	2
kapitalernes	kapital	1	sb.	11025306	2
kapitalers	kapital	1	sb.	11025306	2
kapitales	kapital	2	adj.	11025307	-1
kapitalist	kapitalist		sb.	11025322	-1
kapitalisten	kapitalist		sb.	11025322	-1
kapitalistens	kapitalist		sb.	11025322	-1
kapitalister	kapitalist		sb.	11025322	-1
kapitalisterne	kapitalist		sb.	11025322	-1
kapitalisternes	kapitalist		sb.	11025322	-1
kapitalisters	kapitalist		sb.	11025322	-1
kapitalists	kapitalist		sb.	11025322	-1
kapitals	kapital	1	sb.	11025306	2
kapitalstærk	kapitalstærk		adj.	11025327	1
kapitalstærke	kapitalstærk		adj.	11025327	1
kapitalstærkes	kapitalstærk		adj.	11025327	1
kapitalstærkt	kapitalstærk		adj.	11025327	1
kapitalstærkts	kapitalstærk		adj.	11025327	1
kapitalt	kapital	2	adj.	11025307	-1
kapitalts	kapital	2	adj.	11025307	-1
kapituler	kapitulere		vb.	11025332	-2
kapitulere	kapitulere		vb.	11025332	-2
kapitulerede	kapitulere		vb.	11025332	-2
kapitulerende	kapitulere		vb.	11025332	-2
kapitulerer	kapitulere		vb.	11025332	-2
kapituleres	kapitulere		vb.	11025332	-2
kapituleret	kapitulere		vb.	11025332	-2
kappestrid	kappestrid		sb.	11025341	-1
kappestriden	kappestrid		sb.	11025341	-1
kappestridens	kappestrid		sb.	11025341	-1
kappestrids	kappestrid		sb.	11025341	-1
kapr	kapre		vb.	11025342	-3
kapre	kapre		vb.	11025342	-3
kaprede	kapre		vb.	11025342	-3
kaprende	kapre		vb.	11025342	-3
kaprer	kapre		vb.	11025342	-3
kaprer	kaprer		sb.	11025343	-3
kaprere	kaprer		sb.	11025343	-3
kapreren	kaprer		sb.	11025343	-3
kaprerens	kaprer		sb.	11025343	-3
kapreres	kaprer		sb.	11025343	-3
kaprerne	kaprer		sb.	11025343	-3
kaprernes	kaprer		sb.	11025343	-3
kaprers	kaprer		sb.	11025343	-3
kapres	kapre		vb.	11025342	-3
kapret	kapre		vb.	11025342	-3
kapring	kapring		sb.	40002159	-3
kapringen	kapring		sb.	40002159	-3
kapringens	kapring		sb.	40002159	-3
kapringer	kapring		sb.	40002159	-3
kapringerne	kapring		sb.	40002159	-3
kapringernes	kapring		sb.	40002159	-3
kapringers	kapring		sb.	40002159	-3
kaprings	kapring		sb.	40002159	-3
kaput	kaput		adj.	11025363	-2
kaputs	kaput		adj.	11025363	-2
karakter	karakter		sb.	11025369	1
karakterafvigelse	karakterafvigelse		sb.	11025370	-2
karakterafvigelsen	karakterafvigelse		sb.	11025370	-2
karakterafvigelsens	karakterafvigelse		sb.	11025370	-2
karakterafvigelser	karakterafvigelse		sb.	11025370	-2
karakterafvigelserne	karakterafvigelse		sb.	11025370	-2
karakterafvigelsernes	karakterafvigelse		sb.	11025370	-2
karakterafvigelsers	karakterafvigelse		sb.	11025370	-2
karakterafvigelses	karakterafvigelse		sb.	11025370	-2
karakterafvigende	karakterafvigende		adj.	48006300	-2
karakterafvigendes	karakterafvigende		adj.	48006300	-2
karakterafviger	karakterafviger		sb.	11025371	-2
karakterafvigere	karakterafviger		sb.	11025371	-2
karakterafvigeren	karakterafviger		sb.	11025371	-2
karakterafvigerens	karakterafviger		sb.	11025371	-2
karakterafvigeres	karakterafviger		sb.	11025371	-2
karakterafvigerne	karakterafviger		sb.	11025371	-2
karakterafvigernes	karakterafviger		sb.	11025371	-2
karakterafvigers	karakterafviger		sb.	11025371	-2
karakteren	karakter		sb.	11025369	1
karakterens	karakter		sb.	11025369	1
karakterer	karakter		sb.	11025369	1
karaktererne	karakter		sb.	11025369	1
karakterernes	karakter		sb.	11025369	1
karakterers	karakter		sb.	11025369	1
karakterløs	karakterløs		adj.	11025382	-1
karakterløse	karakterløs		adj.	11025382	-1
karakterløses	karakterløs		adj.	11025382	-1
karakterløst	karakterløs		adj.	11025382	-1
karakterløsts	karakterløs		adj.	11025382	-1
karaktermord	karaktermord		sb.	11025383	-2
karaktermordene	karaktermord		sb.	11025383	-2
karaktermordenes	karaktermord		sb.	11025383	-2
karaktermordet	karaktermord		sb.	11025383	-2
karaktermordets	karaktermord		sb.	11025383	-2
karaktermords	karaktermord		sb.	11025383	-2
karakters	karakter		sb.	11025369	1
karakterstyrke	karakterstyrke		sb.	11025390	1
karakterstyrken	karakterstyrke		sb.	11025390	1
karakterstyrkens	karakterstyrke		sb.	11025390	1
karakterstyrkes	karakterstyrke		sb.	11025390	1
karakterstærk	karakterstærk		adj.	11025391	1
karakterstærke	karakterstærk		adj.	11025391	1
karakterstærkes	karakterstærk		adj.	11025391	1
karakterstærkt	karakterstærk		adj.	11025391	1
karakterstærkts	karakterstærk		adj.	11025391	1
karaktersvag	karaktersvag		adj.	11025392	-2
karaktersvage	karaktersvag		adj.	11025392	-2
karaktersvages	karaktersvag		adj.	11025392	-2
karaktersvaghed	karaktersvaghed		sb.	40002164	-1
karaktersvagheden	karaktersvaghed		sb.	40002164	-1
karaktersvaghedens	karaktersvaghed		sb.	40002164	-1
karaktersvagheds	karaktersvaghed		sb.	40002164	-1
karaktersvagt	karaktersvag		adj.	11025392	-2
karaktersvagts	karaktersvag		adj.	11025392	-2
karamboler	karambolere		vb.	11025399	-1
karambolere	karambolere		vb.	11025399	-1
karambolerede	karambolere		vb.	11025399	-1
karambolerende	karambolere		vb.	11025399	-1
karambolerer	karambolere		vb.	11025399	-1
karamboleres	karambolere		vb.	11025399	-1
karamboleret	karambolere		vb.	11025399	-1
kardinaldyd	kardinaldyd		sb.	11025439	1
kardinaldyden	kardinaldyd		sb.	11025439	1
kardinaldydens	kardinaldyd		sb.	11025439	1
kardinaldyder	kardinaldyd		sb.	11025439	1
kardinaldyderne	kardinaldyd		sb.	11025439	1
kardinaldydernes	kardinaldyd		sb.	11025439	1
kardinaldyders	kardinaldyd		sb.	11025439	1
kardinaldyds	kardinaldyd		sb.	11025439	1
karenstid	karenstid		sb.	11025453	-1
karenstiden	karenstid		sb.	11025453	-1
karenstidens	karenstid		sb.	11025453	-1
karenstids	karenstid		sb.	11025453	-1
karikatur	karikatur		sb.	11025460	-1
karikaturen	karikatur		sb.	11025460	-1
karikaturens	karikatur		sb.	11025460	-1
karikaturer	karikatur		sb.	11025460	-1
karikaturerne	karikatur		sb.	11025460	-1
karikaturernes	karikatur		sb.	11025460	-1
karikaturers	karikatur		sb.	11025460	-1
karikaturs	karikatur		sb.	11025460	-1
kariker	karikere		vb.	11025461	-1
karikere	karikere		vb.	11025461	-1
karikerede	karikere		vb.	11025461	-1
karikerende	karikere		vb.	11025461	-1
karikerer	karikere		vb.	11025461	-1
karikeres	karikere		vb.	11025461	-1
karikeret	karikere		vb.	11025461	-1
karisma	karisma		sb.	11025462	3
karismaen	karisma		sb.	11025462	3
karismaens	karisma		sb.	11025462	3
karismaer	karisma		sb.	11025462	3
karismaerne	karisma		sb.	11025462	3
karismaernes	karisma		sb.	11025462	3
karismaers	karisma		sb.	11025462	3
karismas	karisma		sb.	11025462	3
karma	karma		sb.	11025471	1
karmaen	karma		sb.	11025471	1
karmaens	karma		sb.	11025471	1
karmas	karma		sb.	11025471	1
karmisk	karmisk		adj.	11025474	1
karmiske	karmisk		adj.	11025474	1
karmiskes	karmisk		adj.	11025474	1
karmisks	karmisk		adj.	11025474	1
karrieremager	karrieremager		sb.	11025493	-1
karrieremagere	karrieremager		sb.	11025493	-1
karrieremageren	karrieremager		sb.	11025493	-1
karrieremagerens	karrieremager		sb.	11025493	-1
karrieremageres	karrieremager		sb.	11025493	-1
karrieremagerne	karrieremager		sb.	11025493	-1
karrieremagernes	karrieremager		sb.	11025493	-1
karrieremagers	karrieremager		sb.	11025493	-1
karrig	karrig		adj.	11025498	-1
karrige	karrig		adj.	11025498	-1
karriges	karrig		adj.	11025498	-1
karrighed	karrighed		sb.	40002196	-1
karrigheden	karrighed		sb.	40002196	-1
karrighedens	karrighed		sb.	40002196	-1
karrigheds	karrighed		sb.	40002196	-1
karrigt	karrig		adj.	11025498	-1
karrigts	karrig		adj.	11025498	-1
kassabel	kassabel		adj.	11025563	-2
kassabelt	kassabel		adj.	11025563	-2
kassabelts	kassabel		adj.	11025563	-2
kassable	kassabel		adj.	11025563	-2
kassables	kassabel		adj.	11025563	-2
kassebedrøver	kassebedrøver		sb.	11025570	-2
kassebedrøvere	kassebedrøver		sb.	11025570	-2
kassebedrøveren	kassebedrøver		sb.	11025570	-2
kassebedrøverens	kassebedrøver		sb.	11025570	-2
kassebedrøveres	kassebedrøver		sb.	11025570	-2
kassebedrøverne	kassebedrøver		sb.	11025570	-2
kassebedrøvernes	kassebedrøver		sb.	11025570	-2
kassebedrøvers	kassebedrøver		sb.	11025570	-2
kasser	kassere		vb.	11025578	-2
kassere	kassere		vb.	11025578	-2
kasserede	kassere		vb.	11025578	-2
kasserende	kassere		vb.	11025578	-2
kasserer	kassere		vb.	11025578	-2
kasseres	kassere		vb.	11025578	-2
kasseret	kassere		vb.	11025578	-2
kassesucces	kassesucces		sb.	11025585	2
kassesucces'	kassesucces		sb.	11025585	2
kassesuccesen	kassesucces		sb.	11025585	2
kassesuccesens	kassesucces		sb.	11025585	2
kassesucceser	kassesucces		sb.	11025585	2
kassesucceserne	kassesucces		sb.	11025585	2
kassesuccesernes	kassesucces		sb.	11025585	2
kassesuccesers	kassesucces		sb.	11025585	2
kastrer	kastrere		vb.	11025612	-2
kastrere	kastrere		vb.	11025612	-2
kastrerede	kastrere		vb.	11025612	-2
kastrerende	kastrere		vb.	11025612	-2
kastrerer	kastrere		vb.	11025612	-2
kastreres	kastrere		vb.	11025612	-2
